ELECTRON MOBI	AR+ MOBILITY	ar2+mobility	ELECTRON DIF	AR+DIFFUSION	ar2+ diffusion	Ar* Diffusion	ionization	excitation	Dimer form  	recom	excited ionization
2.59E-02	4.86E-05	5.77E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.83E-15	5.18E-15	2.50E-43	3.00E-14	3.45E-14
2.59E-02	4.85E-05	5.76E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.84E-15	5.20E-15	2.50E-43	3.00E-14	3.46E-14
2.59E-02	4.85E-05	5.76E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.86E-15	5.21E-15	2.50E-43	3.00E-14	3.47E-14
2.59E-02	4.84E-05	5.75E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.87E-15	5.22E-15	2.50E-43	3.00E-14	3.47E-14
2.59E-02	4.84E-05	5.74E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.89E-15	5.24E-15	2.50E-43	3.00E-14	3.48E-14
2.59E-02	4.83E-05	5.74E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.91E-15	5.25E-15	2.50E-43	3.00E-14	3.49E-14
2.59E-02	4.83E-05	5.73E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.92E-15	5.27E-15	2.50E-43	3.00E-14	3.49E-14
2.59E-02	4.83E-05	5.73E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.94E-15	5.28E-15	2.50E-43	3.00E-14	3.50E-14
2.59E-02	4.82E-05	5.72E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.95E-15	5.29E-15	2.50E-43	3.00E-14	3.51E-14
2.59E-02	4.82E-05	5.72E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.97E-15	5.31E-15	2.50E-43	3.00E-14	3.51E-14
2.59E-02	4.81E-05	5.71E-05	2.46E-01	1.25E-06	1.48E-06	1.25E-06	3.98E-15	5.32E-15	2.50E-43	3.00E-14	3.52E-14
2.59E-02	4.81E-05	5.71E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.00E-15	5.34E-15	2.50E-43	3.00E-14	3.53E-14
2.58E-02	4.80E-05	5.70E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.02E-15	5.35E-15	2.50E-43	3.00E-14	3.53E-14
2.58E-02	4.80E-05	5.70E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.03E-15	5.37E-15	2.50E-43	3.00E-14	3.54E-14
2.58E-02	4.79E-05	5.69E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.05E-15	5.38E-15	2.50E-43	3.00E-14	3.55E-14
2.58E-02	4.79E-05	5.69E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.06E-15	5.40E-15	2.50E-43	3.00E-14	3.55E-14
2.58E-02	4.78E-05	5.68E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.08E-15	5.41E-15	2.50E-43	3.00E-14	3.56E-14
2.58E-02	4.78E-05	5.68E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.10E-15	5.42E-15	2.50E-43	3.00E-14	3.57E-14
2.58E-02	4.78E-05	5.67E-05	2.46E-01	1.24E-06	1.47E-06	1.24E-06	4.11E-15	5.44E-15	2.50E-43	3.00E-14	3.57E-14
2.58E-02	4.77E-05	5.67E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.13E-15	5.45E-15	2.50E-43	3.00E-14	3.58E-14
2.58E-02	4.77E-05	5.66E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.14E-15	5.47E-15	2.50E-43	3.00E-14	3.59E-14
2.58E-02	4.76E-05	5.65E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.16E-15	5.48E-15	2.50E-43	3.00E-14	3.60E-14
2.58E-02	4.76E-05	5.65E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.18E-15	5.50E-15	2.50E-43	3.00E-14	3.60E-14
2.58E-02	4.75E-05	5.64E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.19E-15	5.51E-15	2.50E-43	3.00E-14	3.61E-14
2.58E-02	4.75E-05	5.64E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.21E-15	5.52E-15	2.50E-43	3.00E-14	3.62E-14
2.58E-02	4.74E-05	5.63E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.23E-15	5.54E-15	2.50E-43	3.00E-14	3.62E-14
2.58E-02	4.74E-05	5.63E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.24E-15	5.55E-15	2.50E-43	3.00E-14	3.63E-14
2.58E-02	4.73E-05	5.62E-05	2.46E-01	1.23E-06	1.46E-06	1.23E-06	4.26E-15	5.57E-15	2.50E-43	3.00E-14	3.64E-14
2.57E-02	4.73E-05	5.62E-05	2.46E-01	1.22E-06	1.45E-06	1.22E-06	4.27E-15	5.58E-15	2.50E-43	3.00E-14	3.64E-14
2.57E-02	4.73E-05	5.61E-05	2.46E-01	1.22E-06	1.45E-06	1.22E-06	4.29E-15	5.60E-15	2.50E-43	3.00E-14	3.65E-14
2.57E-02	4.72E-05	5.61E-05	2.46E-01	1.22E-06	1.45E-06	1.22E-06	4.31E-15	5.61E-15	2.50E-43	3.00E-14	3.66E-14
2.57E-02	4.72E-05	5.60E-05	2.46E-01	1.22E-06	1.45E-06	1.22E-06	4.32E-15	5.62E-15	2.50E-43	3.00E-14	3.66E-14
2.57E-02	4.71E-05	5.60E-05	2.46E-01	1.22E-06	1.45E-06	1.22E-06	4.34E-15	5.64E-15	2.50E-43	3.00E-14	3.67E-14
2.57E-02	4.71E-05	5.59E-05	2.47E-01	1.22E-06	1.45E-06	1.22E-06	4.36E-15	5.65E-15	2.50E-43	3.00E-14	3.68E-14
2.57E-02	4.70E-05	5.59E-05	2.47E-01	1.22E-06	1.45E-06	1.22E-06	4.37E-15	5.67E-15	2.50E-43	3.00E-14	3.68E-14
2.57E-02	4.70E-05	5.58E-05	2.47E-01	1.22E-06	1.45E-06	1.22E-06	4.39E-15	5.68E-15	2.50E-43	3.00E-14	3.69E-14
2.57E-02	4.69E-05	5.57E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.41E-15	5.70E-15	2.50E-43	3.00E-14	3.70E-14
2.57E-02	4.69E-05	5.57E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.42E-15	5.71E-15	2.50E-43	3.00E-14	3.70E-14
2.57E-02	4.69E-05	5.56E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.44E-15	5.73E-15	2.50E-43	3.00E-14	3.71E-14
2.57E-02	4.68E-05	5.56E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.46E-15	5.74E-15	2.50E-43	3.00E-14	3.72E-14
2.57E-02	4.68E-05	5.55E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.47E-15	5.75E-15	2.50E-43	3.00E-14	3.72E-14
2.57E-02	4.67E-05	5.55E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.49E-15	5.77E-15	2.50E-43	3.00E-14	3.73E-14
2.57E-02	4.67E-05	5.54E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.51E-15	5.78E-15	2.50E-43	3.00E-14	3.74E-14
2.57E-02	4.66E-05	5.54E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.52E-15	5.80E-15	2.50E-43	3.00E-14	3.74E-14
2.57E-02	4.66E-05	5.53E-05	2.47E-01	1.21E-06	1.44E-06	1.21E-06	4.54E-15	5.81E-15	2.50E-43	3.00E-14	3.75E-14
2.56E-02	4.65E-05	5.53E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.56E-15	5.83E-15	2.50E-43	3.00E-14	3.76E-14
2.56E-02	4.65E-05	5.52E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.57E-15	5.84E-15	2.50E-43	3.00E-14	3.76E-14
2.56E-02	4.64E-05	5.52E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.59E-15	5.86E-15	2.50E-43	3.00E-14	3.77E-14
2.56E-02	4.64E-05	5.51E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.61E-15	5.87E-15	2.50E-43	3.00E-14	3.78E-14
2.56E-02	4.64E-05	5.50E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.62E-15	5.88E-15	2.50E-43	3.00E-14	3.78E-14
2.56E-02	4.63E-05	5.50E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.64E-15	5.90E-15	2.50E-43	3.00E-14	3.79E-14
2.56E-02	4.63E-05	5.49E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.66E-15	5.91E-15	2.50E-43	3.00E-14	3.80E-14
2.56E-02	4.62E-05	5.49E-05	2.47E-01	1.20E-06	1.43E-06	1.20E-06	4.67E-15	5.93E-15	2.50E-43	3.00E-14	3.80E-14
2.56E-02	4.62E-05	5.48E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.69E-15	5.94E-15	2.50E-43	3.00E-14	3.81E-14
2.56E-02	4.61E-05	5.48E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.71E-15	5.96E-15	2.50E-43	3.00E-14	3.81E-14
2.56E-02	4.61E-05	5.47E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.72E-15	5.97E-15	2.50E-43	3.00E-14	3.82E-14
2.56E-02	4.60E-05	5.47E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.74E-15	5.99E-15	2.50E-43	3.00E-14	3.83E-14
2.56E-02	4.60E-05	5.46E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.76E-15	6.00E-15	2.50E-43	3.00E-14	3.83E-14
2.56E-02	4.59E-05	5.46E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.78E-15	6.01E-15	2.50E-43	3.00E-14	3.84E-14
2.56E-02	4.59E-05	5.45E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.79E-15	6.03E-15	2.50E-43	3.00E-14	3.85E-14
2.56E-02	4.59E-05	5.45E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.81E-15	6.04E-15	2.50E-43	3.00E-14	3.85E-14
2.55E-02	4.58E-05	5.44E-05	2.47E-01	1.19E-06	1.41E-06	1.19E-06	4.83E-15	6.06E-15	2.50E-43	3.00E-14	3.86E-14
2.55E-02	4.58E-05	5.43E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.84E-15	6.07E-15	2.50E-43	3.00E-14	3.87E-14
2.55E-02	4.57E-05	5.43E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.86E-15	6.09E-15	2.50E-43	3.00E-14	3.87E-14
2.55E-02	4.57E-05	5.43E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.88E-15	6.10E-15	2.50E-43	3.00E-14	3.88E-14
2.55E-02	4.57E-05	5.42E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.90E-15	6.12E-15	2.50E-43	3.00E-14	3.89E-14
2.55E-02	4.56E-05	5.42E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.91E-15	6.13E-15	2.50E-43	3.00E-14	3.89E-14
2.55E-02	4.56E-05	5.41E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.93E-15	6.15E-15	2.50E-43	3.00E-14	3.90E-14
2.55E-02	4.55E-05	5.41E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.95E-15	6.16E-15	2.50E-43	3.00E-14	3.91E-14
2.55E-02	4.55E-05	5.40E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.96E-15	6.17E-15	2.50E-43	3.00E-14	3.91E-14
2.55E-02	4.55E-05	5.40E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	4.98E-15	6.19E-15	2.50E-43	3.00E-14	3.92E-14
2.55E-02	4.54E-05	5.39E-05	2.47E-01	1.18E-06	1.40E-06	1.18E-06	5.00E-15	6.20E-15	2.50E-43	3.00E-14	3.93E-14
2.55E-02	4.54E-05	5.39E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.02E-15	6.22E-15	2.50E-43	3.00E-14	3.93E-14
2.55E-02	4.54E-05	5.39E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.03E-15	6.23E-15	2.50E-43	3.00E-14	3.94E-14
2.55E-02	4.53E-05	5.38E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.05E-15	6.25E-15	2.50E-43	3.00E-14	3.95E-14
2.55E-02	4.53E-05	5.38E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.07E-15	6.26E-15	2.50E-43	3.00E-14	3.95E-14
2.55E-02	4.52E-05	5.37E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.09E-15	6.28E-15	2.50E-43	3.00E-14	3.96E-14
2.55E-02	4.52E-05	5.37E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.10E-15	6.29E-15	2.50E-43	3.00E-14	3.96E-14
2.54E-02	4.52E-05	5.36E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.12E-15	6.31E-15	2.50E-43	3.00E-14	3.97E-14
2.54E-02	4.51E-05	5.36E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.14E-15	6.32E-15	2.50E-43	3.00E-14	3.98E-14
2.54E-02	4.51E-05	5.35E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.16E-15	6.33E-15	2.50E-43	3.00E-14	3.98E-14
2.54E-02	4.51E-05	5.35E-05	2.47E-01	1.17E-06	1.39E-06	1.17E-06	5.17E-15	6.35E-15	2.50E-43	3.00E-14	3.99E-14
2.54E-02	4.50E-05	5.35E-05	2.47E-01	1.16E-06	1.38E-06	1.16E-06	5.19E-15	6.36E-15	2.50E-43	3.00E-14	4.00E-14
2.54E-02	4.50E-05	5.34E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.21E-15	6.38E-15	2.50E-43	3.00E-14	4.00E-14
2.54E-02	4.49E-05	5.34E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.23E-15	6.39E-15	2.50E-43	3.00E-14	4.01E-14
2.54E-02	4.49E-05	5.33E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.25E-15	6.41E-15	2.50E-43	3.00E-14	4.02E-14
2.54E-02	4.49E-05	5.33E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.26E-15	6.42E-15	2.50E-43	3.00E-14	4.02E-14
2.54E-02	4.48E-05	5.32E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.28E-15	6.44E-15	2.50E-43	3.00E-14	4.03E-14
2.54E-02	4.48E-05	5.32E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.30E-15	6.45E-15	2.50E-43	3.00E-14	4.04E-14
2.54E-02	4.48E-05	5.31E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.32E-15	6.47E-15	2.50E-43	3.00E-14	4.04E-14
2.54E-02	4.47E-05	5.31E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.33E-15	6.48E-15	2.50E-43	3.00E-14	4.05E-14
2.54E-02	4.47E-05	5.31E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.35E-15	6.49E-15	2.50E-43	3.00E-14	4.06E-14
2.54E-02	4.46E-05	5.30E-05	2.48E-01	1.16E-06	1.38E-06	1.16E-06	5.37E-15	6.51E-15	2.50E-43	3.00E-14	4.06E-14
2.54E-02	4.46E-05	5.30E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.39E-15	6.52E-15	2.50E-43	3.00E-14	4.07E-14
2.54E-02	4.46E-05	5.29E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.41E-15	6.54E-15	2.50E-43	3.00E-14	4.07E-14
2.54E-02	4.45E-05	5.29E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.42E-15	6.55E-15	2.50E-43	3.00E-14	4.08E-14
2.54E-02	4.45E-05	5.28E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.44E-15	6.57E-15	2.50E-43	3.00E-14	4.09E-14
2.54E-02	4.45E-05	5.28E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.46E-15	6.58E-15	2.50E-43	3.00E-14	4.09E-14
2.53E-02	4.44E-05	5.27E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.48E-15	6.60E-15	2.50E-43	3.00E-14	4.10E-14
2.53E-02	4.44E-05	5.27E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.50E-15	6.61E-15	2.50E-43	3.00E-14	4.11E-14
2.53E-02	4.43E-05	5.27E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.51E-15	6.63E-15	2.50E-43	3.00E-14	4.11E-14
2.53E-02	4.43E-05	5.26E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.53E-15	6.64E-15	2.50E-43	3.00E-14	4.12E-14
2.53E-02	4.43E-05	5.26E-05	2.48E-01	1.15E-06	1.37E-06	1.15E-06	5.55E-15	6.66E-15	2.50E-43	3.00E-14	4.13E-14
2.53E-02	4.42E-05	5.25E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.57E-15	6.67E-15	2.50E-43	3.00E-14	4.13E-14
2.53E-02	4.42E-05	5.25E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.59E-15	6.69E-15	2.50E-43	3.00E-14	4.14E-14
2.53E-02	4.42E-05	5.24E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.60E-15	6.70E-15	2.50E-43	3.00E-14	4.15E-14
2.53E-02	4.41E-05	5.24E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.62E-15	6.72E-15	2.50E-43	3.00E-14	4.15E-14
2.53E-02	4.41E-05	5.23E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.64E-15	6.73E-15	2.50E-43	3.00E-14	4.16E-14
2.53E-02	4.40E-05	5.23E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.66E-15	6.74E-15	2.50E-43	3.00E-14	4.16E-14
2.53E-02	4.40E-05	5.23E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.68E-15	6.76E-15	2.50E-43	3.00E-14	4.17E-14
2.53E-02	4.40E-05	5.22E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.70E-15	6.77E-15	2.50E-43	3.00E-14	4.18E-14
2.53E-02	4.39E-05	5.22E-05	2.48E-01	1.14E-06	1.35E-06	1.14E-06	5.71E-15	6.79E-15	2.50E-43	3.00E-14	4.18E-14
2.53E-02	4.39E-05	5.21E-05	2.49E-01	1.14E-06	1.35E-06	1.14E-06	5.73E-15	6.80E-15	2.50E-43	3.00E-14	4.19E-14
2.53E-02	4.39E-05	5.21E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.75E-15	6.82E-15	2.50E-43	3.00E-14	4.20E-14
2.53E-02	4.38E-05	5.20E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.77E-15	6.83E-15	2.50E-43	3.00E-14	4.20E-14
2.53E-02	4.38E-05	5.20E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.79E-15	6.85E-15	2.50E-43	3.00E-14	4.21E-14
2.52E-02	4.37E-05	5.19E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.81E-15	6.86E-15	2.50E-43	3.00E-14	4.22E-14
2.52E-02	4.37E-05	5.19E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.83E-15	6.88E-15	2.50E-43	3.00E-14	4.22E-14
2.52E-02	4.37E-05	5.19E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.84E-15	6.89E-15	2.50E-43	3.00E-14	4.23E-14
2.52E-02	4.36E-05	5.18E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.86E-15	6.91E-15	2.50E-43	3.00E-14	4.23E-14
2.52E-02	4.36E-05	5.18E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.88E-15	6.92E-15	2.50E-43	3.00E-14	4.24E-14
2.52E-02	4.36E-05	5.17E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.90E-15	6.94E-15	2.50E-43	3.00E-14	4.25E-14
2.52E-02	4.35E-05	5.17E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.92E-15	6.95E-15	2.50E-43	3.00E-14	4.25E-14
2.52E-02	4.35E-05	5.16E-05	2.49E-01	1.13E-06	1.34E-06	1.13E-06	5.94E-15	6.97E-15	2.50E-43	3.00E-14	4.26E-14
2.52E-02	4.34E-05	5.16E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	5.96E-15	6.98E-15	2.50E-43	3.00E-14	4.27E-14
2.52E-02	4.34E-05	5.15E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	5.97E-15	7.00E-15	2.50E-43	3.00E-14	4.27E-14
2.52E-02	4.34E-05	5.15E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	5.99E-15	7.01E-15	2.50E-43	3.00E-14	4.28E-14
2.52E-02	4.33E-05	5.15E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.01E-15	7.03E-15	2.50E-43	3.00E-14	4.29E-14
2.52E-02	4.33E-05	5.14E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.03E-15	7.04E-15	2.50E-43	3.00E-14	4.29E-14
2.52E-02	4.33E-05	5.14E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.05E-15	7.05E-15	2.50E-43	3.00E-14	4.30E-14
2.52E-02	4.32E-05	5.13E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.07E-15	7.07E-15	2.50E-43	3.00E-14	4.30E-14
2.52E-02	4.32E-05	5.13E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.09E-15	7.08E-15	2.50E-43	3.00E-14	4.31E-14
2.52E-02	4.31E-05	5.12E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.11E-15	7.10E-15	2.50E-43	3.00E-14	4.32E-14
2.52E-02	4.31E-05	5.12E-05	2.49E-01	1.12E-06	1.33E-06	1.12E-06	6.12E-15	7.11E-15	2.50E-43	3.00E-14	4.32E-14
2.52E-02	4.31E-05	5.11E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.14E-15	7.13E-15	2.50E-43	3.00E-14	4.33E-14
2.51E-02	4.30E-05	5.11E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.16E-15	7.14E-15	2.50E-43	3.00E-14	4.34E-14
2.51E-02	4.30E-05	5.11E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.18E-15	7.16E-15	2.50E-43	3.00E-14	4.34E-14
2.51E-02	4.30E-05	5.10E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.20E-15	7.17E-15	2.50E-43	3.00E-14	4.35E-14
2.51E-02	4.29E-05	5.10E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.22E-15	7.19E-15	2.50E-43	3.00E-14	4.35E-14
2.51E-02	4.29E-05	5.09E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.24E-15	7.20E-15	2.50E-43	3.00E-14	4.36E-14
2.51E-02	4.28E-05	5.09E-05	2.49E-01	1.11E-06	1.32E-06	1.11E-06	6.26E-15	7.22E-15	2.50E-43	3.00E-14	4.37E-14
2.51E-02	4.28E-05	5.08E-05	2.50E-01	1.11E-06	1.32E-06	1.11E-06	6.28E-15	7.23E-15	2.50E-43	3.00E-14	4.37E-14
2.51E-02	4.28E-05	5.08E-05	2.50E-01	1.11E-06	1.32E-06	1.11E-06	6.30E-15	7.25E-15	2.50E-43	3.00E-14	4.38E-14
2.51E-02	4.27E-05	5.07E-05	2.50E-01	1.11E-06	1.32E-06	1.11E-06	6.31E-15	7.26E-15	2.50E-43	3.00E-14	4.39E-14
2.51E-02	4.27E-05	5.07E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.33E-15	7.28E-15	2.50E-43	3.00E-14	4.39E-14
2.51E-02	4.27E-05	5.07E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.35E-15	7.29E-15	2.50E-43	3.00E-14	4.40E-14
2.51E-02	4.26E-05	5.06E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.37E-15	7.31E-15	2.50E-43	3.00E-14	4.40E-14
2.51E-02	4.26E-05	5.06E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.39E-15	7.32E-15	2.50E-43	3.00E-14	4.41E-14
2.51E-02	4.26E-05	5.06E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.41E-15	7.34E-15	2.50E-43	3.00E-14	4.42E-14
2.51E-02	4.26E-05	5.05E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.43E-15	7.35E-15	2.50E-43	3.00E-14	4.42E-14
2.51E-02	4.25E-05	5.05E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.45E-15	7.37E-15	2.50E-43	3.00E-14	4.43E-14
2.51E-02	4.25E-05	5.05E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.47E-15	7.39E-15	2.50E-43	3.00E-14	4.44E-14
2.51E-02	4.25E-05	5.04E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.49E-15	7.40E-15	2.50E-43	3.00E-14	4.44E-14
2.51E-02	4.24E-05	5.04E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.51E-15	7.42E-15	2.50E-43	3.00E-14	4.45E-14
2.51E-02	4.24E-05	5.04E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.53E-15	7.43E-15	2.50E-43	3.00E-14	4.45E-14
2.50E-02	4.24E-05	5.03E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.54E-15	7.44E-15	2.50E-43	3.00E-14	4.46E-14
2.50E-02	4.23E-05	5.03E-05	2.50E-01	1.10E-06	1.31E-06	1.10E-06	6.56E-15	7.46E-15	2.50E-43	3.00E-14	4.47E-14
2.50E-02	4.23E-05	5.02E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.58E-15	7.47E-15	2.50E-43	3.00E-14	4.47E-14
2.50E-02	4.23E-05	5.02E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.60E-15	7.49E-15	2.50E-43	3.00E-14	4.48E-14
2.50E-02	4.23E-05	5.02E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.62E-15	7.50E-15	2.50E-43	3.00E-14	4.49E-14
2.50E-02	4.22E-05	5.01E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.64E-15	7.52E-15	2.50E-43	3.00E-14	4.49E-14
2.50E-02	4.22E-05	5.01E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.66E-15	7.53E-15	2.50E-43	3.00E-14	4.50E-14
2.50E-02	4.22E-05	5.01E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.68E-15	7.55E-15	2.50E-43	3.00E-14	4.50E-14
2.50E-02	4.21E-05	5.00E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.70E-15	7.56E-15	2.50E-43	3.00E-14	4.51E-14
2.50E-02	4.21E-05	5.00E-05	2.50E-01	1.09E-06	1.29E-06	1.09E-06	6.72E-15	7.58E-15	2.50E-43	3.00E-14	4.52E-14
